"date_value","dc_district","Retail Theft","Theft","Fraud/Theft of Services","Vandalism","Alcohol Possession by Minor","Public Drunkenness","Trespass","Disorderly Conduct","Minor Violations (Open Container, Public Urination, Smoking Violation)","Uncategorized Offenses","<NA>"
2017-05-19,"17",0,0,0,0,0,0,0,0,0,0,0
2017-05-19,"18",0,0,0,0,0,0,0,0,0,98,0
2017-05-19,"19",96,0,0,0,0,0,0,0,0,0,0
2017-05-19,"22",0,0,0,0,0,0,0,0,0,89,0
2017-05-19,"23",0,0,0,0,0,0,0,0,0,0,0
2017-05-19,"24",97,0,106,0,0,0,38,0,0,39,0
2017-05-19,"25",0,0,0,0,0,0,28,0,0,38,0
2017-05-19,"26",42,0,0,0,0,0,0,0,0,0,0
2017-05-19,"35",0,0,49,0,0,0,94,0,35,0,0
2017-05-19,"39",0,0,0,0,0,0,0,0,0,54,0
2017-05-19,"45",0,0,0,0,0,0,0,0,0,0,0
2017-05-19,"49",0,0,0,0,0,0,0,0,0,0,0
2017-05-19,"71",0,0,0,0,0,0,0,0,0,0,0
2017-05-19,"77",0,0,0,0,0,0,0,0,0,0,0
2017-05-20,"01",0,0,0,0,0,0,0,0,0,0,0
2017-05-20,"02",110,0,0,0,0,0,0,0,0,3283,0
2017-05-20,"03",68,0,0,0,0,0,0,0,0,0,0
2017-05-20,"04",0,0,0,0,0,0,0,0,0,0,0
2017-05-20,"05",74,0,0,0,0,0,0,0,49,0,0
2017-05-20,"06",77,0,75,0,69,0,0,0,120,0,0
2017-05-20,"07",87,0,0,0,0,0,0,80,0,0,81
2017-05-20,"08",0,0,0,0,81,0,98,0,0,0,0
2017-05-20,"09",136,73,135,0,139,0,0,81,0,159,75
2017-05-20,"12",100,0,0,0,0,0,0,0,0,0,0
2017-05-20,"14",0,0,0,0,0,0,0,53,0,0,0
2017-05-20,"15",92,0,0,0,0,0,104,64,0,59,0
2017-05-20,"16",74,0,0,0,0,0,0,0,0,137,0
2017-05-20,"17",0,0,0,0,0,0,0,0,0,0,0
2017-05-20,"18",143,0,106,0,0,0,29,79,0,0,216
2017-05-20,"19",225,0,0,0,0,0,0,85,96,0,80
2017-05-20,"22",65,0,72,0,98,0,0,0,0,0,0
2017-05-20,"23",0,0,0,0,0,0,0,0,0,0,0
2017-05-20,"24",98,0,0,0,0,0,330,131,0,0,0
2017-05-20,"25",0,0,169,0,0,239,0,79,0,276,0
2017-05-20,"26",131,0,86,0,0,0,96,0,0,90,0
2017-05-20,"35",83,0,62,101,0,0,0,0,0,88,0
2017-05-20,"39",0,0,0,0,0,0,0,0,0,168,0
2017-05-20,"45",0,0,0,0,0,0,0,0,0,0,0
2017-05-20,"49",0,0,0,0,0,0,0,0,0,0,0
2017-05-20,"71",0,0,0,0,0,0,0,0,0,0,0
2017-05-20,"77",0,0,0,0,0,0,0,75,0,0,0
2017-05-22,"01",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"02",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"03",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"04",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"05",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"06",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"07",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"08",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"09",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"12",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"14",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"15",0,0,0,0,0,39,0,0,0,0,0
2017-05-22,"16",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"17",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"18",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"19",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"22",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"23",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"24",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"25",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"26",0,0,0,0,0,0,0,0,0,31,0
2017-05-22,"35",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"39",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"45",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"49",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"71",0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"77",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"01",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"02",2647,0,0,0,0,0,0,0,0,0,0
2017-05-23,"03",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"04",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"05",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"06",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"07",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"08",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"09",0,0,0,0,0,0,0,0,1806,1552,0
2017-05-23,"12",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"14",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"15",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"16",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"17",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"18",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"19",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"22",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"23",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"24",0,0,0,0,0,0,564,0,1438,63,0
2017-05-23,"25",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"26",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"35",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"39",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"45",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"49",0,0,0,0,0,0,1463,0,1521,1495,0
2017-05-23,"71",0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"77",0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"01",0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"02",0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"03",0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"04",0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"05",0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"06",282,0,0,0,0,0,0,0,0,0,0
2017-05-24,"07",0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"08",0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"09",0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"12",0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"14",0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"15",0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"16",0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"17",0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"18",0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"19",0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"22",446,0,0,0,0,0,0,0,0,0,0
2017-05-24,"23",0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"24",79,0,0,0,0,0,0,0,0,0,0
2017-05-24,"25",0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"26",0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"35",0,0,0,0,0,0,1821,0,0,0,0
2017-05-24,"39",0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"45",0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"49",0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"71",0,0,69,0,0,0,0,0,0,0,0
2017-05-24,"77",0,0,0,0,0,0,0,0,0,0,0
2017-05-25,"01",0,0,0,0,0,0,0,0,0,0,0
2017-05-25,"02",0,0,0,0,0,0,0,0,32,0,0
2017-05-25,"03",0,0,0,0,0,0,0,0,0,0,0
2017-05-25,"04",0,0,0,0,0,0,0,0,0,0,0
2017-05-25,"05",0,0,0,0,0,0,0,0,0,33,0
2017-05-25,"06",0,0,0,0,0,0,0,0,40,0,0
2017-05-25,"07",0,0,0,0,0,0,0,0,0,0,0
2017-05-25,"08",0,0,0,0,0,0,0,0,0,0,0
2017-05-25,"09",0,0,0,0,0,0,0,0,0,74,0
2017-05-25,"12",0,0,0,0,0,0,0,0,0,0,0
2017-05-25,"14",0,0,0,0,0,0,0,0,0,0,0
2017-05-25,"15",0,0,0,0,0,0,0,48,0,74,0
2017-05-25,"16",0,0,0,0,0,0,0,0,0,0,0
2017-05-25,"17",0,0,0,0,0,0,0,0,0,0,0
2017-05-25,"18",0,0,0,0,0,0,0,0,0,48,0
2017-05-25,"19",0,0,0,0,0,0,0,0,0,0,0
2017-05-25,"22",0,0,0,0,0,0,0,0,0,39,0
2017-05-25,"23",0,0,0,0,0,0,0,0,0,0,0
2017-05-25,"24",0,0,0,0,0,0,40,0,0,40,0
2017-05-25,"25",0,0,0,0,0,0,35,0,0,40,0
2017-05-25,"26",0,0,0,0,0,0,0,0,0,0,0
2017-05-25,"35",0,0,0,0,0,0,0,0,28,48,0
2017-05-25,"39",0,0,0,0,0,0,0,0,0,48,0
2017-05-25,"45",0,0,0,0,0,0,0,0,0,0,0
2017-05-25,"49",0,0,0,0,0,0,0,0,0,0,0
2017-05-25,"71",0,0,0,0,0,0,0,0,0,0,0
2017-05-25,"77",0,0,0,0,0,0,0,0,0,0,0
2017-05-26,"01",0,0,0,0,0,0,0,0,0,0,0
2017-05-26,"02",0,0,0,0,0,0,0,0,0,0,0
2017-05-26,"03",150,0,0,0,0,0,0,0,0,103,0
2017-05-26,"04",0,0,0,0,0,0,0,0,0,0,0
2017-05-26,"05",0,0,0,0,0,0,0,0,0,0,0
2017-05-26,"06",0,0,0,0,0,0,0,0,0,0,0
2017-05-26,"07",0,0,0,0,0,0,0,0,0,0,0
2017-05-26,"08",0,0,0,0,0,0,0,0,0,0,0
2017-05-26,"09",0,0,103,0,0,0,0,0,0,0,0
2017-05-26,"12",0,0,0,0,0,0,0,0,0,0,0
2017-05-26,"14",0,0,0,0,0,0,0,0,0,0,0
2017-05-26,"15",0,0,0,0,0,0,0,0,0,500,0
2017-05-26,"16",0,0,0,0,0,0,0,0,0,0,0
2017-05-26,"17",0,0,0,0,0,0,0,0,0,0,0
2017-05-26,"18",0,0,0,0,0,0,0,0,0,0,0
2017-05-26,"19",0,0,0,0,0,50,0,0,0,0,0
2017-05-26,"22",0,0,0,0,0,0,0,0,0,0,0
2017-05-26,"23",0,0,0,0,0,0,0,0,0,0,0
2017-05-26,"24",0,0,0,0,0,0,0,0,0,51,0
2017-05-26,"25",0,0,0,0,0,0,41,0,0,0,0
2017-05-26,"26",0,0,0,0,0,0,0,0,0,47,0
2017-05-26,"35",0,0,0,0,0,0,0,0,0,0,0
2017-05-26,"39",36,0,0,0,0,0,0,0,0,100,0
2017-05-26,"45",0,0,0,0,0,0,0,0,0,0,0
2017-05-26,"49",0,0,0,0,0,0,0,0,0,0,0
2017-05-26,"71",0,0,0,0,0,0,0,0,0,0,0
2017-05-26,"77",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"01",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"02",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"03",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"04",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"05",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"06",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"07",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"08",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"09",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"12",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"14",1814,0,0,0,0,0,0,0,0,0,0
2017-05-30,"15",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"16",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"17",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"18",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"19",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"22",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"23",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"24",0,0,0,0,0,0,19,0,0,0,0
2017-05-30,"25",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"26",296,0,0,0,0,0,0,0,0,0,0
2017-05-30,"35",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"39",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"45",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"49",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"71",0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"77",0,0,0,0,0,0,0,0,0,0,0
2017-05-31,"01",0,0,0,0,0,0,0,0,0,0,0
2017-05-31,"02",0,0,0,0,0,0,0,0,0,0,0
2017-05-31,"03",0,0,0,0,0,0,0,0,0,0,0
2017-05-31,"04",0,0,0,0,0,0,0,0,0,0,0
2017-05-31,"05",0,0,0,0,0,0,0,0,0,0,0
2017-05-31,"06",0,0,33,0,0,0,0,0,38,72,51
2017-05-31,"07",0,0,0,0,0,0,0,0,0,0,0
2017-05-31,"08",0,0,0,0,0,0,0,0,0,0,0
2017-05-31,"09",0,0,42,0,0,0,0,0,0,42,0
2017-05-31,"12",0,0,0,0,0,0,0,0,0,0,0
2017-05-31,"14",0,0,0,0,0,0,0,0,0,0,0
2017-05-31,"15",0,0,0,0,0,0,0,0,42,103,0
2017-05-31,"16",0,0,0,0,0,0,0,0,0,0,0
2017-05-31,"17",0,0,0,0,0,0,0,0,0,0,0
2017-05-31,"18",0,0,41,0,0,0,0,0,0,51,0
2017-05-31,"19",0,0,0,0,0,0,0,0,0,0,0
2017-05-31,"22",0,0,0,0,0,0,0,0,0,40,0
2017-05-31,"23",0,0,0,0,0,0,0,0,0,0,0
2017-05-31,"24",0,0,51,0,0,0,42,0,23,0,0
2017-05-31,"25",0,0,42,0,0,0,0,0,0,42,0
2017-05-31,"26",0,0,0,0,0,0,0,0,0,0,0
2017-05-31,"35",0,0,42,0,0,0,0,0,0,42,0
2017-05-31,"39",0,0,0,0,0,0,0,0,0,0,0
2017-05-31,"45",0,0,0,0,0,0,0,0,0,0,0
2017-05-31,"49",0,0,0,0,0,0,0,0,0,0,0
2017-05-31,"71",0,0,267,0,0,0,0,0,0,0,0
2017-05-31,"77",0,0,0,0,0,0,0,0,0,0,0
2017-06-01,"01",268,0,0,0,0,0,0,413,0,0,0
2017-06-01,"02",0,0,0,0,0,0,0,0,0,0,0
2017-06-01,"03",0,0,0,0,0,0,0,0,0,0,0
2017-06-01,"04",0,0,0,0,0,0,0,0,0,0,0
2017-06-01,"05",0,0,0,0,0,0,0,0,0,0,0
2017-06-01,"06",0,0,841,0,0,0,0,0,0,0,0
2017-06-01,"07",0,0,0,0,0,0,0,0,0,0,0
2017-06-01,"08",0,0,0,0,0,0,0,0,0,0,0
2017-06-01,"09",0,0,0,0,0,0,0,0,0,0,0
2017-06-01,"12",0,0,0,0,0,0,0,0,0,0,0
2017-06-01,"14",0,0,0,0,0,0,0,0,0,0,0
2017-06-01,"15",0,0,0,0,0,0,0,0,0,188,0
2017-06-01,"16",0,0,0,0,0,0,0,0,0,0,0
2017-06-01,"17",0,0,0,0,0,0,0,0,0,0,0
2017-06-01,"18",0,0,0,0,0,0,0,0,0,0,0
2017-06-01,"19",0,0,0,0,0,0,0,0,0,1180,0
2017-06-01,"22",0,0,0,0,0,0,0,0,0,315,0
2017-06-01,"23",0,0,0,0,0,0,0,0,0,0,0
2017-06-01,"24",0,0,0,0,0,0,0,0,0,0,0
2017-06-01,"25",0,0,0,0,0,0,0,0,0,0,0
2017-06-01,"26",0,0,0,0,0,0,0,0,0,0,0
2017-06-01,"35",0,0,0,0,0,0,0,0,0,0,0
2017-06-01,"39",0,0,0,0,0,0,0,0,0,0,0
2017-06-01,"45",0,0,0,0,0,0,0,0,0,0,0
2017-06-01,"49",0,0,1265,0,0,0,0,0,0,0,0
2017-06-01,"71",0,0,0,0,0,0,0,0,0,0,0
2017-06-01,"77",0,0,0,0,0,0,0,0,0,0,0
2017-06-02,"01",0,0,0,0,0,0,0,0,0,0,0
2017-06-02,"02",0,0,0,0,0,0,0,0,0,0,0
2017-06-02,"03",0,0,0,0,0,0,0,0,0,0,0
2017-06-02,"04",0,0,0,0,0,0,0,0,0,0,0
2017-06-02,"05",0,0,0,0,0,0,0,0,30,0,0
2017-06-02,"06",0,0,0,0,0,0,0,0,0,0,0
2017-06-02,"07",0,0,0,0,0,0,0,0,0,0,0
2017-06-02,"08",0,0,0,0,0,0,0,0,0,0,0
2017-06-02,"09",2294,0,0,0,0,0,0,0,0,42,0
2017-06-02,"12",29,0,0,0,0,0,0,0,0,0,0
2017-06-02,"14",0,0,0,0,0,0,0,0,0,0,0
2017-06-02,"15",0,0,0,0,0,0,0,105,0,103,0
2017-06-02,"16",0,0,0,0,0,0,0,0,0,0,0
2017-06-02,"17",0,0,0,0,0,0,0,0,0,0,0
2017-06-02,"18",0,0,0,0,0,0,0,0,0,33,0
2017-06-02,"19",0,0,0,0,0,0,0,0,0,0,0
2017-06-02,"22",0,0,0,0,0,0,0,0,0,0,0
2017-06-02,"23",0,0,0,0,0,0,0,0,0,0,0
2017-06-02,"24",0,0,0,0,0,0,0,0,0,70,0
2017-06-02,"25",0,0,0,0,0,0,0,0,0,0,0
2017-06-02,"26",29,0,103,0,0,0,0,0,0,0,0
2017-06-02,"35",0,0,0,0,0,0,0,0,0,0,0
2017-06-02,"39",0,0,0,0,0,0,0,0,0,0,0
2017-06-02,"45",0,0,0,0,0,0,0,0,0,0,0
2017-06-02,"49",0,0,0,0,0,0,0,0,0,0,0
2017-06-02,"71",0,0,0,0,0,0,0,0,0,0,0
2017-06-02,"77",0,0,0,0,0,0,0,0,0,0,0
2017-06-05,"01",181,0,0,0,0,0,0,0,0,0,0
2017-06-05,"02",0,0,0,0,0,0,0,0,0,0,0
2017-06-05,"03",0,0,49,0,0,0,0,0,0,0,0
2017-06-05,"04",0,0,0,0,0,0,0,0,0,0,0
2017-06-05,"05",0,0,0,0,0,0,0,0,0,0,0
2017-06-05,"06",0,0,0,0,0,0,0,0,0,380,0
2017-06-05,"07",108,0,0,0,0,0,0,0,0,0,0
2017-06-05,"08",0,0,0,0,0,0,0,0,0,0,0
2017-06-05,"09",175,0,0,0,0,0,121,0,0,0,0
2017-06-05,"12",0,0,0,0,0,0,0,0,0,0,0
2017-06-05,"14",108,0,0,0,0,0,0,0,0,0,0
2017-06-05,"15",0,0,121,0,0,0,0,0,0,0,0
2017-06-05,"16",0,0,0,0,0,0,0,0,0,0,0
2017-06-05,"17",0,0,0,0,0,0,0,0,0,0,0
2017-06-05,"18",0,0,121,0,0,0,0,0,0,0,0
2017-06-05,"19",0,0,0,0,0,0,0,0,0,0,0
2017-06-05,"22",77,0,0,0,0,0,0,2393,0,0,0
2017-06-05,"23",0,0,0,0,0,0,0,0,0,0,0
2017-06-05,"24",48,0,69,0,0,1391,0,0,69,0,0
2017-06-05,"25",49,0,0,0,0,0,0,0,0,878,0
2017-06-05,"26",248,0,0,0,0,0,0,0,0,59,0
2017-06-05,"35",0,0,0,0,0,0,0,0,0,55,0
2017-06-05,"39",0,0,0,0,0,0,0,0,0,0,0
2017-06-05,"45",0,0,0,0,0,0,0,0,0,0,0
2017-06-05,"49",0,0,1821,0,0,0,0,0,0,0,0
2017-06-05,"71",0,0,0,0,0,0,0,0,0,0,0
2017-06-05,"77",0,0,0,0,0,0,0,0,0,0,0
2017-06-06,"01",0,0,45,0,0,0,0,0,0,0,0
2017-06-06,"02",0,0,0,0,0,0,0,0,0,0,0
2017-06-06,"03",0,0,0,0,0,0,0,0,60,0,0
2017-06-06,"04",0,0,0,0,0,0,0,0,0,0,0
2017-06-06,"05",0,0,0,0,0,0,0,0,0,0,0
2017-06-06,"06",246,0,0,0,0,0,0,0,0,0,0
2017-06-06,"07",0,0,0,0,0,0,0,0,0,0,0
2017-06-06,"08",0,0,0,0,53,0,0,0,0,0,0
2017-06-06,"09",0,0,0,0,0,0,0,0,0,0,0
2017-06-06,"12",0,0,0,0,0,0,0,0,0,0,0
2017-06-06,"14",0,0,0,0,0,0,0,0,0,0,0
2017-06-06,"15",0,0,1008,0,0,0,915,1077,0,0,0
2017-06-06,"16",0,0,0,0,0,0,0,0,0,0,49
2017-06-06,"17",145,0,0,0,0,0,0,0,0,0,0
2017-06-06,"18",0,0,0,0,0,0,0,0,0,0,0
2017-06-06,"19",0,0,0,0,0,0,0,0,0,0,0
2017-06-06,"22",45,0,0,0,0,0,0,0,0,0,0
2017-06-06,"23",0,0,0,0,0,0,0,0,0,0,0
2017-06-06,"24",946,0,0,0,0,0,56,0,0,59,0
2017-06-06,"25",0,0,0,0,0,0,59,0,0,59,0
2017-06-06,"26",0,0,0,0,0,0,0,0,0,59,188
2017-06-06,"35",244,0,935,0,0,0,0,0,0,110,0
2017-06-06,"39",0,0,130,0,0,0,0,0,0,0,0
2017-06-06,"45",0,0,0,0,0,0,0,0,0,0,0
2017-06-06,"49",0,0,0,1809,0,0,0,0,0,0,0
2017-06-06,"71",0,0,0,0,0,0,0,0,0,0,0
2017-06-06,"77",0,0,0,0,0,0,0,0,0,0,0
2017-06-07,"01",0,0,0,0,0,0,0,0,0,0,0
2017-06-07,"02",0,0,0,0,0,0,0,0,0,0,0
2017-06-07,"03",0,0,0,0,0,0,0,0,0,0,0
2017-06-07,"04",0,0,0,0,0,0,0,0,0,0,0
2017-06-07,"05",0,0,0,0,0,0,0,0,0,0,0
2017-06-07,"06",0,44,0,64,0,0,0,0,58,243,117
2017-06-07,"07",0,0,0,0,0,0,0,0,0,0,0
2017-06-07,"08",0,0,0,0,0,0,0,0,0,0,0
2017-06-07,"09",62,0,0,0,0,0,0,0,114,97,0
2017-06-07,"12",0,0,0,0,0,0,0,0,0,0,0
2017-06-07,"14",0,0,0,0,0,0,0,0,0,223,0
2017-06-07,"15",0,0,116,0,0,0,0,0,0,117,0
2017-06-07,"16",0,0,0,0,0,0,0,0,0,0,0
2017-06-07,"17",44,0,0,0,0,0,0,0,0,0,0
2017-06-07,"18",0,0,0,0,0,0,0,0,0,0,0
2017-06-07,"19",0,0,0,0,0,0,0,0,0,0,0
2017-06-07,"22",0,0,0,0,0,0,0,0,0,0,0
