"date_value","dispoType","Homicide","Rape","Robbery/Gun","Robbery/Other","Aggravated Assault/Gun","Aggravated Assault/Other","Other Assaults","Sexual Assault and Other Sex Offenses","Burglary/Residential","Burglary/Commercial","Theft of Motor Vehicle Tag","Theft from Person","Theft from Auto","Retail Theft","Theft","Auto Theft","Fraud/Theft of Services","Embezzlement","Drug Possession","Drug Sales","DUI","Possession of Firearms","Prostitution/Sex Work","Patronizing Prostitutes","Threats of Violence","Uncategorized Offenses"
2014-02-04,"Guilty",0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,14,2,0,3,3,0,0,5
2014-02-04,"Guilty Plea/Nolo",1,2,2,3,2,2,1,1,1,0,0,0,0,2,1,1,0,0,3,14,7,2,0,0,0,6
2014-02-04,"Not Guilty/Acquittal",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-02-04,"Total",1,2,3,9,4,14,6,1,4,0,0,1,1,10,2,2,1,0,41,22,14,6,3,0,2,20
2014-02-05,"Dismissed/Withdrawn/Etc",0,0,3,2,0,4,4,0,1,0,0,0,0,3,2,4,0,0,9,6,4,1,0,0,1,13
2014-02-05,"Diversion",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
2014-02-05,"Guilty",0,0,0,0,0,1,1,0,0,0,0,0,1,5,2,0,0,0,10,6,2,0,0,1,0,7
2014-02-05,"Guilty Plea/Nolo",0,0,0,1,2,4,4,0,2,0,0,0,1,4,2,0,3,0,2,8,2,2,0,0,1,3
2014-02-05,"Not Guilty/Acquittal",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7
2014-02-05,"Total",0,0,3,3,3,9,10,1,3,0,0,0,2,12,7,4,3,0,23,22,8,4,0,1,3,30
2014-02-06,"Dismissed/Withdrawn/Etc",0,1,0,5,3,18,12,0,3,0,0,1,1,8,1,1,0,0,3,6,2,3,0,0,3,13
2014-02-06,"Diversion",0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,8,0,3,0,1,0,0,7
2014-02-06,"Guilty",0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,5,2,2,0,1,0,0,1
2014-02-06,"Guilty Plea/Nolo",0,0,3,2,1,2,2,0,3,0,0,0,2,1,0,0,0,0,1,19,9,3,0,0,0,6
2014-02-06,"Not Guilty/Acquittal",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-02-06,"Total",0,1,3,8,4,22,16,0,8,0,0,1,3,13,1,1,0,0,17,27,16,6,2,0,3,28
2014-02-07,"Dismissed/Withdrawn/Etc",0,0,1,3,0,8,2,1,3,0,0,0,21,3,1,3,0,0,4,4,13,1,0,0,1,8
2014-02-07,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,4,0,5,0,1,0,0,0
2014-02-07,"Guilty",3,0,0,0,0,0,2,0,0,0,0,0,1,11,2,1,0,0,17,7,4,0,6,0,0,5
2014-02-07,"Guilty Plea/Nolo",0,1,2,5,0,10,0,0,2,0,0,0,2,2,2,0,1,0,1,10,9,0,1,1,1,5
2014-02-07,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2014-02-07,"Total",3,1,3,8,0,18,4,1,6,1,0,0,24,17,5,5,3,0,27,21,31,1,8,1,3,19
2014-02-08,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-02-08,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4
2014-02-08,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-08,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-08,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-08,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,4
2014-02-09,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-09,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2
2014-02-09,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-09,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-09,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-09,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2
2014-02-10,"Dismissed/Withdrawn/Etc",0,0,0,9,3,12,10,0,4,1,1,0,0,2,0,2,0,0,5,4,4,1,0,0,2,18
2014-02-10,"Diversion",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,5,1,0,0,0,0,0,2
2014-02-10,"Guilty",1,0,0,0,1,4,1,0,0,0,0,0,1,3,0,1,0,0,8,9,11,0,2,0,0,3
2014-02-10,"Guilty Plea/Nolo",0,0,15,6,2,6,0,1,6,0,0,0,0,4,1,0,0,0,6,20,8,4,0,0,0,1
2014-02-10,"Not Guilty/Acquittal",0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1
2014-02-10,"Total",1,0,15,15,8,24,13,1,11,1,1,0,1,10,1,5,0,0,25,35,25,5,2,0,2,25
2014-02-11,"Dismissed/Withdrawn/Etc",0,0,1,2,4,12,11,0,1,0,0,0,1,3,2,2,0,0,4,5,4,2,2,1,0,11
2014-02-11,"Diversion",0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,10,1,0,0,0,0,0,0
2014-02-11,"Guilty",0,1,0,1,0,1,0,0,0,0,0,0,1,2,1,0,0,0,13,4,3,1,3,0,0,3
2014-02-11,"Guilty Plea/Nolo",0,1,3,1,2,6,4,1,3,0,0,0,0,4,0,0,0,0,5,24,9,3,0,0,0,6
2014-02-11,"Not Guilty/Acquittal",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2014-02-11,"Total",0,2,4,4,6,19,17,1,4,0,0,0,2,11,4,3,0,0,32,35,17,6,5,1,1,20
2014-02-12,"Dismissed/Withdrawn/Etc",0,0,0,2,1,3,8,1,3,0,0,0,0,4,5,2,0,0,8,5,12,3,0,0,1,4
2014-02-12,"Diversion",0,0,0,0,0,0,0,1,1,1,0,0,0,2,1,0,1,2,14,8,0,0,0,1,0,2
2014-02-12,"Guilty",0,0,0,2,0,6,1,0,0,0,0,0,0,3,1,0,0,1,15,10,3,0,1,0,2,3
2014-02-12,"Guilty Plea/Nolo",1,0,7,4,0,0,3,1,12,0,0,0,0,1,2,1,0,1,4,17,16,2,0,0,0,5
2014-02-12,"Not Guilty/Acquittal",0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2
2014-02-12,"Total",1,0,7,8,3,9,15,3,16,1,0,0,0,10,9,3,1,4,44,41,31,5,1,1,3,16
2014-02-14,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014-02-14,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-14,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-14,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-14,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-14,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2014-02-15,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-15,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2014-02-15,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-15,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-15,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-15,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2014-02-16,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-16,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2
2014-02-16,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-16,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-16,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-16,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2
2014-02-18,"Dismissed/Withdrawn/Etc",2,0,1,1,3,9,2,0,0,0,0,0,1,3,1,0,3,0,8,7,4,4,0,0,2,12
2014-02-18,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,9,0,0,0,0,1,0,0
2014-02-18,"Guilty",0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,9,6,4,0,4,0,0,6
2014-02-18,"Guilty Plea/Nolo",0,0,1,0,0,10,3,0,2,0,0,0,0,5,2,0,0,0,3,19,6,3,1,0,0,6
2014-02-18,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-02-18,"Total",2,0,3,1,9,20,5,0,2,0,0,0,1,13,5,0,3,1,29,33,14,7,5,1,2,24
2014-02-19,"Dismissed/Withdrawn/Etc",0,0,0,1,4,16,7,0,3,0,0,0,0,1,1,0,0,1,4,4,5,1,0,0,0,3
2014-02-19,"Diversion",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,11,2,0,0,1,0,0,2
2014-02-19,"Guilty",0,0,2,1,0,3,2,0,0,0,0,0,0,2,4,1,0,0,11,8,4,2,6,0,0,5
2014-02-19,"Guilty Plea/Nolo",0,0,6,2,3,3,4,0,2,1,0,0,0,3,5,1,1,1,3,19,2,2,0,0,1,4
2014-02-19,"Not Guilty/Acquittal",0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,2
2014-02-19,"Total",0,0,8,4,7,24,14,0,8,1,0,0,0,6,10,3,2,3,30,34,12,5,7,0,2,16
2014-02-20,"Dismissed/Withdrawn/Etc",0,2,3,3,1,10,17,0,1,1,1,0,0,2,2,0,0,0,2,6,2,1,0,0,0,1
2014-02-20,"Diversion",0,0,0,1,0,0,1,0,0,0,0,0,5,9,0,0,1,0,3,1,1,0,0,2,0,3
2014-02-20,"Guilty",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,3,0,0,2
2014-02-20,"Guilty Plea/Nolo",0,1,0,3,0,2,0,1,2,0,0,0,0,1,0,1,1,0,2,14,0,1,0,0,0,1
2014-02-20,"Not Guilty/Acquittal",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2014-02-20,"Total",0,3,4,8,1,12,18,1,3,1,1,0,5,12,2,2,2,0,17,25,3,2,3,2,0,9
2014-02-21,"Dismissed/Withdrawn/Etc",1,0,2,1,0,4,4,1,1,0,0,0,1,5,1,0,0,0,7,7,1,2,0,0,0,7
2014-02-21,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,1
2014-02-21,"Guilty",1,0,0,0,0,2,0,0,0,0,0,1,2,5,1,0,0,0,14,5,6,0,3,0,1,5
2014-02-21,"Guilty Plea/Nolo",0,0,0,3,1,0,1,0,2,0,0,0,0,0,2,1,0,0,2,9,12,3,0,1,0,4
2014-02-21,"Not Guilty/Acquittal",0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-02-21,"Total",2,0,2,4,1,8,8,1,3,0,0,1,3,10,4,1,0,0,25,24,23,5,3,1,1,17
2014-02-22,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-22,"Diversion",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,115,29,1,0,0,0,0,4
2014-02-22,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-22,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-22,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-22,"Total",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,115,29,1,0,0,0,0,4
2014-02-23,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-23,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
2014-02-23,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-23,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-23,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-23,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
2014-02-24,"Dismissed/Withdrawn/Etc",0,3,3,6,0,14,19,1,2,1,0,0,0,3,2,3,1,0,6,9,8,1,0,0,2,4
2014-02-24,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,4,0,0,0,1,0,2
2014-02-24,"Guilty",0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,3,0,8,3,2,0,3,0,0,3
2014-02-24,"Guilty Plea/Nolo",2,0,4,2,6,10,4,1,7,1,0,0,0,1,2,4,0,0,5,12,14,1,0,0,0,5
2014-02-24,"Not Guilty/Acquittal",0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0
2014-02-24,"Total",2,3,7,9,6,25,25,2,10,2,0,0,3,9,4,7,4,0,25,28,26,3,3,1,3,14
2014-02-25,"Dismissed/Withdrawn/Etc",0,0,0,1,2,13,9,1,8,0,0,0,2,3,0,1,0,0,5,6,1,0,0,0,2,7
2014-02-25,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,6,2,0,0,0,0,0,3
2014-02-25,"Guilty",1,0,0,0,0,1,1,0,0,1,0,0,0,3,2,0,0,0,15,8,1,1,2,0,2,5
2014-02-25,"Guilty Plea/Nolo",0,2,4,3,4,5,0,0,6,0,0,0,0,1,3,4,1,0,6,22,10,1,0,0,0,17
2014-02-25,"Not Guilty/Acquittal",0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,0,0,0,0,1
2014-02-25,"Total",1,2,4,4,8,19,10,1,14,1,0,0,2,12,5,5,1,1,33,39,15,2,2,0,4,33
2014-02-26,"Dismissed/Withdrawn/Etc",0,0,4,3,1,6,8,0,1,0,0,0,0,2,0,0,1,0,11,7,6,0,0,0,1,7
2014-02-26,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,10,3,0,0,1,0,0,0
2014-02-26,"Guilty",1,0,0,1,0,2,1,0,0,0,0,0,0,3,1,1,0,0,17,4,7,4,1,0,0,5
2014-02-26,"Guilty Plea/Nolo",0,0,3,0,2,5,2,0,2,3,0,0,2,7,2,2,1,0,5,11,20,1,0,0,0,7
2014-02-26,"Not Guilty/Acquittal",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2
2014-02-26,"Total",1,0,7,4,4,13,12,0,3,3,0,0,2,16,4,3,3,0,46,25,33,5,2,0,1,21
2014-02-27,"Dismissed/Withdrawn/Etc",0,1,8,4,2,9,17,0,1,3,0,0,1,1,2,0,1,0,0,1,2,0,0,0,1,13
2014-02-27,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,4,0,0,1,1,0,0
2014-02-27,"Guilty",1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,6,3,1,0,0,0,0,5
2014-02-27,"Guilty Plea/Nolo",1,0,2,2,2,7,2,0,2,1,0,0,0,9,3,0,0,1,8,14,3,1,0,0,0,8
2014-02-27,"Not Guilty/Acquittal",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
2014-02-27,"Total",2,1,10,6,6,16,19,0,4,4,0,0,1,10,7,1,2,1,23,24,6,1,1,1,1,27
2014-02-28,"Dismissed/Withdrawn/Etc",0,0,1,2,3,4,2,0,5,0,0,0,0,3,1,3,1,0,6,14,11,3,0,0,1,24
2014-02-28,"Diversion",0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,5,1,4,1,0,0,0,6
2014-02-28,"Guilty",2,0,2,0,0,3,0,0,1,0,0,0,1,8,2,0,1,0,18,6,6,1,3,0,1,3
2014-02-28,"Guilty Plea/Nolo",1,0,1,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,3,8,7,2,0,0,0,2
2014-02-28,"Not Guilty/Acquittal",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,1
2014-02-28,"Total",3,0,5,3,4,12,2,1,6,0,0,0,3,13,3,4,3,1,34,31,31,7,3,0,2,36
2014-03-01,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2014-03-01,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2014-03-02,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-02,"Diversion",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-02,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-02,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-02,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-02,"Total",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-04,"Dismissed/Withdrawn/Etc",2,0,0,4,3,9,5,0,3,0,0,0,6,2,2,4,0,0,7,6,1,0,0,0,1,7
2014-03-04,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,3,1,0,0,1,0,5
2014-03-04,"Guilty",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,25,5,0,0,4,0,0,5
2014-03-04,"Guilty Plea/Nolo",1,1,2,3,5,4,4,2,4,0,0,0,0,6,1,0,0,0,6,35,9,6,0,0,0,3
2014-03-04,"Not Guilty/Acquittal",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2014-03-04,"Total",3,2,2,7,9,14,9,2,7,0,0,0,6,10,4,4,0,0,42,50,11,6,4,1,2,21
2014-03-05,"Dismissed/Withdrawn/Etc",0,0,1,1,2,9,10,0,1,1,0,0,0,0,0,0,0,1,11,7,6,1,0,0,0,12
2014-03-05,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,11,2,0,0,1,0,0,1
2014-03-05,"Guilty",0,0,0,0,0,1,1,0,0,0,0,0,4,1,1,1,0,0,13,12,7,0,2,0,0,3
2014-03-05,"Guilty Plea/Nolo",0,0,3,4,0,3,4,0,6,2,0,0,5,3,1,1,1,0,4,21,6,4,0,0,0,9
2014-03-05,"Not Guilty/Acquittal",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2
2014-03-05,"Total",0,0,4,5,2,13,16,0,7,3,0,1,9,5,2,3,2,1,39,42,20,5,3,0,1,27
2014-03-06,"Dismissed/Withdrawn/Etc",0,2,1,7,3,17,24,1,2,1,0,0,0,2,0,1,2,0,5,11,9,1,0,0,4,18
2014-03-06,"Diversion",0,0,0,0,0,0,1,0,0,0,0,0,1,9,1,0,0,2,7,1,5,0,0,1,0,4
2014-03-06,"Guilty",1,0,0,0,2,2,1,0,1,0,0,0,0,1,1,0,0,0,5,4,3,1,0,0,1,1
2014-03-06,"Guilty Plea/Nolo",0,1,2,5,0,10,5,1,4,0,0,0,0,4,2,3,1,0,4,25,5,2,0,0,0,4
2014-03-06,"Not Guilty/Acquittal",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1
2014-03-06,"Total",1,3,3,12,6,30,31,2,7,1,0,0,1,16,4,5,3,2,21,42,22,4,0,1,7,28
2014-03-07,"Dismissed/Withdrawn/Etc",0,0,31,1,2,6,7,1,0,1,0,0,0,2,6,1,1,0,6,6,6,4,1,0,0,2
2014-03-07,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,6,0,0,0,0,0,0,5
2014-03-07,"Guilty",0,1,1,0,0,6,5,0,0,1,0,0,0,4,2,0,0,0,10,7,7,1,2,0,1,3
2014-03-07,"Guilty Plea/Nolo",0,0,1,1,1,3,1,1,4,0,0,0,0,3,1,0,1,0,6,13,11,7,0,0,0,9
2014-03-07,"Not Guilty/Acquittal",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,1,1
2014-03-07,"Total",0,1,33,2,4,15,14,2,4,2,0,0,1,10,9,1,7,0,29,27,26,12,3,0,2,20
2014-03-08,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-08,"Diversion",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,2
2014-03-08,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-08,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-08,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-08,"Total",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,2
2014-03-10,"Dismissed/Withdrawn/Etc",0,0,3,3,1,6,7,0,1,1,0,0,0,3,1,3,2,0,8,8,6,0,0,0,7,2
2014-03-10,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,3,0,0,4,0,0,1
2014-03-10,"Guilty",0,0,0,0,0,3,0,0,1,1,0,0,2,7,1,0,0,0,12,5,10,0,3,0,0,5
2014-03-10,"Guilty Plea/Nolo",1,0,4,4,4,7,9,0,1,0,0,0,3,1,2,2,2,0,4,18,12,4,0,0,1,7
2014-03-10,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0,0,1,0
2014-03-10,"Total",1,0,7,7,5,16,16,0,3,2,0,0,5,12,4,5,5,1,31,37,30,4,7,0,9,15
2014-03-11,"Dismissed/Withdrawn/Etc",0,0,0,1,3,9,7,1,6,0,0,0,0,5,0,0,0,0,6,3,3,1,1,0,0,13
2014-03-11,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,8,1,0,0,0,0,0,3
2014-03-11,"Guilty",1,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,15,9,2,0,4,0,1,6
2014-03-11,"Guilty Plea/Nolo",0,2,2,1,1,5,1,1,4,1,0,0,0,3,3,2,0,0,7,28,6,3,1,0,1,1
2014-03-11,"Not Guilty/Acquittal",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0
2014-03-11,"Total",1,2,2,2,4,15,9,2,10,1,0,0,0,17,6,3,1,1,38,42,12,4,6,0,2,23
2014-03-12,"Dismissed/Withdrawn/Etc",0,0,0,1,4,3,4,1,0,0,0,0,1,2,3,1,0,0,6,14,3,1,0,0,0,3
2014-03-12,"Diversion",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,7,1,0,0,0,0,0,1
2014-03-12,"Guilty",3,0,0,0,0,0,3,0,0,0,0,0,1,2,3,0,0,0,8,8,4,0,3,0,0,4
2014-03-12,"Guilty Plea/Nolo",1,0,0,4,2,2,0,0,4,0,0,0,1,8,3,2,4,0,7,9,12,2,0,0,0,7
2014-03-12,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
2014-03-12,"Total",4,0,0,5,6,7,7,1,4,0,0,0,3,12,10,3,7,0,28,33,20,3,3,0,0,20
2014-03-13,"Dismissed/Withdrawn/Etc",0,0,4,6,0,15,15,1,7,0,0,2,0,0,2,3,0,0,5,7,4,1,2,0,0,19
2014-03-13,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,1,4,0,0,1,0,4
