"date_value","dispoType","Retail Theft","Theft","Fraud/Theft of Services","Vandalism","Alcohol Possession by Minor","Public Drunkenness","Trespass","Disorderly Conduct","Minor Violations (Open Container, Public Urination, Smoking Violation)","Uncategorized Offenses"
2014-03-31,"Guilty",6,0,15,1,0,2,2,11,20,23
2014-03-31,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,1,1
2014-03-31,"Not Guilty/Acquittal",0,0,0,0,0,0,0,2,0,3
2014-03-31,"Total",28,1,16,3,0,2,2,14,24,33
2014-04-01,"Dismissed/Withdrawn/Etc",9,0,0,2,0,0,1,1,3,6
2014-04-01,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-04-01,"Guilty",2,0,11,1,0,3,2,8,30,35
2014-04-01,"Guilty Plea/Nolo",1,0,1,0,0,0,0,1,2,3
2014-04-01,"Not Guilty/Acquittal",0,0,0,0,0,0,0,1,0,3
2014-04-01,"Total",12,0,12,3,0,3,3,11,35,47
2014-04-02,"Dismissed/Withdrawn/Etc",0,0,1,0,0,0,0,0,2,2
2014-04-02,"Diversion",0,0,1,0,0,0,0,0,0,0
2014-04-02,"Guilty",0,0,16,2,0,0,2,6,38,31
2014-04-02,"Guilty Plea/Nolo",0,0,0,0,0,1,1,0,3,3
2014-04-02,"Not Guilty/Acquittal",0,0,2,0,0,0,0,0,4,3
2014-04-02,"Total",0,0,20,2,0,1,3,6,47,39
2014-04-03,"Dismissed/Withdrawn/Etc",7,0,0,1,0,0,0,1,2,5
2014-04-03,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-04-03,"Guilty",0,0,12,0,1,1,10,12,35,27
2014-04-03,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,2,1
2014-04-03,"Not Guilty/Acquittal",0,0,0,0,0,1,0,1,2,1
2014-04-03,"Total",7,0,12,1,1,2,10,14,41,34
2014-04-04,"Dismissed/Withdrawn/Etc",9,0,1,1,0,0,0,3,2,16
2014-04-04,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-04-04,"Guilty",6,0,9,0,1,0,1,4,25,24
2014-04-04,"Guilty Plea/Nolo",2,0,0,1,0,0,0,0,4,9
2014-04-04,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,2,1
2014-04-04,"Total",17,0,10,2,1,0,1,7,33,50
2014-04-05,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0
2014-04-05,"Diversion",26,0,15,2,6,3,12,34,38,48
2014-04-05,"Guilty",0,0,0,0,0,0,0,0,0,0
2014-04-05,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2014-04-05,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-04-05,"Total",26,0,15,2,6,3,12,34,38,48
2014-04-07,"Dismissed/Withdrawn/Etc",1,0,13,2,1,0,2,10,15,13
2014-04-07,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-04-07,"Guilty",0,0,6,0,0,0,4,7,31,15
2014-04-07,"Guilty Plea/Nolo",0,0,0,0,0,0,0,2,3,0
2014-04-07,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-04-07,"Total",1,0,19,2,1,0,6,19,49,28
2014-04-08,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,1,3,7,5
2014-04-08,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-04-08,"Guilty",1,0,9,0,0,3,8,10,34,28
2014-04-08,"Guilty Plea/Nolo",0,0,3,0,0,0,0,1,2,2
2014-04-08,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,1,0
2014-04-08,"Total",1,0,12,0,0,3,9,14,44,35
2014-04-09,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,1,2,4
2014-04-09,"Diversion",0,0,1,0,0,0,0,0,0,0
2014-04-09,"Guilty",0,0,7,0,0,0,8,4,42,43
2014-04-09,"Guilty Plea/Nolo",1,0,0,2,0,0,0,0,1,3
2014-04-09,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,1,1
2014-04-09,"Total",1,0,8,2,0,0,8,5,46,51
2014-04-10,"Dismissed/Withdrawn/Etc",4,0,0,0,0,0,1,0,1,5
2014-04-10,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-04-10,"Guilty",0,0,16,0,0,0,4,5,37,26
2014-04-10,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,4,3
2014-04-10,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-04-10,"Total",4,0,16,0,0,0,5,5,42,34
2014-04-11,"Dismissed/Withdrawn/Etc",5,0,0,0,1,0,0,0,2,5
2014-04-11,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-04-11,"Guilty",18,0,11,1,0,2,11,11,34,27
2014-04-11,"Guilty Plea/Nolo",2,0,0,0,0,0,0,0,7,9
2014-04-11,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-04-11,"Total",25,0,11,1,1,2,11,11,43,41
2014-04-14,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0
2014-04-14,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-04-14,"Guilty",0,0,0,0,0,0,0,0,0,0
2014-04-14,"Guilty Plea/Nolo",0,0,0,0,0,0,0,1,2,2
2014-04-14,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-04-14,"Total",0,0,0,0,0,0,0,1,2,2
2014-04-15,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,1
2014-04-15,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-04-15,"Guilty",0,0,0,0,0,0,0,0,0,0
2014-04-15,"Guilty Plea/Nolo",0,0,0,0,0,0,0,2,3,1
2014-04-15,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-04-15,"Total",0,0,0,0,0,0,0,2,3,2
2014-04-16,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,1,2
2014-04-16,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-04-16,"Guilty",0,0,0,0,0,0,0,0,0,0
2014-04-16,"Guilty Plea/Nolo",0,0,2,0,0,0,1,0,1,1
2014-04-16,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-04-16,"Total",0,0,2,0,0,0,1,0,2,3
2014-04-17,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,1,1,1
2014-04-17,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-04-17,"Guilty",0,0,0,0,0,0,0,0,0,0
2014-04-17,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,1
2014-04-17,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-04-17,"Total",0,0,0,0,0,0,0,1,1,2
2014-04-21,"Dismissed/Withdrawn/Etc",15,0,1,2,0,0,0,0,3,3
2014-04-21,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-04-21,"Guilty",5,0,5,3,0,0,4,7,24,25
2014-04-21,"Guilty Plea/Nolo",3,0,0,0,0,0,0,0,4,3
2014-04-21,"Not Guilty/Acquittal",1,0,0,0,0,0,0,1,0,0
2014-04-21,"Total",24,0,6,5,0,0,4,8,31,31
2014-04-22,"Dismissed/Withdrawn/Etc",3,0,0,0,0,0,0,3,3,6
2014-04-22,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-04-22,"Guilty",1,0,4,0,0,1,5,6,45,31
2014-04-22,"Guilty Plea/Nolo",2,0,1,0,0,0,0,0,3,2
2014-04-22,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-04-22,"Total",6,0,5,0,0,1,5,9,51,39
2014-04-23,"Dismissed/Withdrawn/Etc",0,0,3,0,0,0,0,2,0,2
2014-04-23,"Diversion",0,0,0,0,0,0,0,0,0,1
2014-04-23,"Guilty",0,0,26,0,1,0,2,4,40,22
2014-04-23,"Guilty Plea/Nolo",0,0,1,0,0,0,1,1,1,4
2014-04-23,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-04-23,"Total",0,0,30,0,1,0,3,7,41,29
2014-04-24,"Dismissed/Withdrawn/Etc",4,0,0,1,0,0,0,4,6,5
2014-04-24,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-04-24,"Guilty",1,0,13,2,0,1,3,6,40,32
2014-04-24,"Guilty Plea/Nolo",3,0,0,0,0,0,0,0,3,5
2014-04-24,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,1,0
2014-04-24,"Total",8,0,13,3,0,1,3,10,50,42
2014-04-25,"Dismissed/Withdrawn/Etc",10,0,0,0,0,0,0,1,0,6
2014-04-25,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-04-25,"Guilty",6,0,10,0,1,2,9,7,44,26
2014-04-25,"Guilty Plea/Nolo",1,0,4,0,0,0,2,1,3,13
2014-04-25,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,1
2014-04-25,"Total",17,0,14,0,1,2,11,9,47,46
2014-04-26,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0
2014-04-26,"Diversion",19,0,10,0,8,3,4,17,24,30
2014-04-26,"Guilty",0,0,0,0,0,0,0,0,0,0
2014-04-26,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2014-04-26,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-04-26,"Total",19,0,10,0,8,3,4,17,24,30
2014-04-28,"Dismissed/Withdrawn/Etc",1,0,0,0,0,0,0,2,3,1
2014-04-28,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-04-28,"Guilty",0,0,29,0,0,0,8,5,25,38
2014-04-28,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,5,3
2014-04-28,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-04-28,"Total",1,0,29,0,0,0,8,7,33,42
2014-04-29,"Dismissed/Withdrawn/Etc",3,0,0,0,0,0,1,0,1,6
2014-04-29,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-04-29,"Guilty",2,0,18,0,0,2,5,8,31,27
2014-04-29,"Guilty Plea/Nolo",0,0,0,0,0,0,2,0,7,5
2014-04-29,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-04-29,"Total",5,0,18,0,0,2,8,8,39,38
2014-04-30,"Dismissed/Withdrawn/Etc",1,0,1,0,0,0,0,1,4,4
2014-04-30,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-04-30,"Guilty",4,0,4,0,0,1,1,4,35,39
2014-04-30,"Guilty Plea/Nolo",0,0,2,0,0,0,0,0,9,8
2014-04-30,"Not Guilty/Acquittal",0,0,0,0,0,0,0,1,0,0
2014-04-30,"Total",5,0,7,0,0,1,1,6,48,51
2014-05-01,"Dismissed/Withdrawn/Etc",0,0,2,0,0,0,0,0,1,2
2014-05-01,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-05-01,"Guilty",3,0,8,0,0,2,4,5,45,21
2014-05-01,"Guilty Plea/Nolo",1,0,0,1,0,0,0,0,3,5
2014-05-01,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-05-01,"Total",4,0,10,1,0,2,4,5,49,28
2014-05-02,"Dismissed/Withdrawn/Etc",4,0,5,0,0,0,0,2,4,11
2014-05-02,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-05-02,"Guilty",1,0,10,0,0,0,9,4,29,30
2014-05-02,"Guilty Plea/Nolo",1,0,4,0,0,0,4,1,2,11
2014-05-02,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-05-02,"Total",6,0,19,0,0,0,13,7,35,52
2014-05-05,"Dismissed/Withdrawn/Etc",5,0,1,0,0,0,6,1,34,21
2014-05-05,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-05-05,"Guilty",0,0,5,1,0,0,5,4,11,12
2014-05-05,"Guilty Plea/Nolo",1,0,0,0,0,0,0,1,3,2
2014-05-05,"Not Guilty/Acquittal",1,0,0,1,0,0,0,1,1,4
2014-05-05,"Total",7,0,6,2,0,0,11,7,49,39
2014-05-06,"Dismissed/Withdrawn/Etc",1,0,1,1,0,0,1,0,33,27
2014-05-06,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-05-06,"Guilty",1,0,10,0,0,2,8,3,12,17
2014-05-06,"Guilty Plea/Nolo",0,0,0,0,0,0,1,0,3,2
2014-05-06,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,1,1
2014-05-06,"Total",2,0,11,1,0,2,10,3,49,47
2014-05-07,"Dismissed/Withdrawn/Etc",0,0,1,0,1,2,6,3,32,39
2014-05-07,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-05-07,"Guilty",1,0,5,0,0,1,2,4,3,12
2014-05-07,"Guilty Plea/Nolo",0,0,1,0,0,0,0,1,4,10
2014-05-07,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,1,1
2014-05-07,"Total",1,0,7,0,1,3,8,8,40,62
2014-05-10,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0
2014-05-10,"Diversion",31,0,22,0,17,3,9,43,69,72
2014-05-10,"Guilty",0,0,0,0,0,0,0,0,0,0
2014-05-10,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2014-05-10,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-05-10,"Total",31,0,22,0,17,3,9,43,69,72
2014-05-12,"Dismissed/Withdrawn/Etc",6,0,0,2,0,0,1,0,3,4
2014-05-12,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-05-12,"Guilty",1,0,18,1,0,2,3,7,38,30
2014-05-12,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,4,1
2014-05-12,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,2,0
2014-05-12,"Total",8,0,18,3,0,2,4,7,47,35
2014-05-13,"Dismissed/Withdrawn/Etc",0,0,1,0,0,0,0,0,1,2
2014-05-13,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-05-13,"Guilty",0,0,13,0,0,1,1,6,29,32
2014-05-13,"Guilty Plea/Nolo",0,0,0,0,0,0,1,0,0,5
2014-05-13,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-05-13,"Total",0,0,14,0,0,1,2,6,30,39
2014-05-14,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,1
2014-05-14,"Diversion",0,0,0,0,0,0,0,0,0,1
2014-05-14,"Guilty",0,0,20,0,0,1,5,3,41,28
2014-05-14,"Guilty Plea/Nolo",0,0,2,0,0,0,1,0,2,3
2014-05-14,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-05-14,"Total",0,0,22,0,0,1,6,3,43,33
2014-05-15,"Dismissed/Withdrawn/Etc",0,0,1,0,0,0,0,0,5,2
2014-05-15,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-05-15,"Guilty",0,0,3,0,0,1,3,7,52,30
2014-05-15,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,1,0
2014-05-15,"Not Guilty/Acquittal",0,0,0,0,0,0,1,1,1,1
2014-05-15,"Total",0,0,4,0,0,1,4,8,59,33
2014-05-16,"Dismissed/Withdrawn/Etc",12,0,2,0,0,0,0,2,2,10
2014-05-16,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-05-16,"Guilty",3,0,12,0,0,1,4,9,30,33
2014-05-16,"Guilty Plea/Nolo",2,0,0,0,0,1,1,2,3,9
2014-05-16,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,1
2014-05-16,"Total",17,0,14,0,0,2,5,13,35,53
2014-05-19,"Dismissed/Withdrawn/Etc",5,0,1,0,0,0,0,1,2,5
2014-05-19,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-05-19,"Guilty",1,0,12,0,0,2,0,14,25,32
2014-05-19,"Guilty Plea/Nolo",4,0,0,1,1,1,0,1,5,4
2014-05-19,"Not Guilty/Acquittal",0,0,0,0,0,0,0,1,1,2
2014-05-19,"Total",10,0,13,1,1,3,0,17,33,43
2014-05-20,"Dismissed/Withdrawn/Etc",1,0,0,0,0,0,0,1,6,9
2014-05-20,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-05-20,"Guilty",3,0,0,0,0,4,1,7,38,26
2014-05-20,"Guilty Plea/Nolo",1,0,0,0,0,1,0,0,2,4
2014-05-20,"Not Guilty/Acquittal",0,0,0,0,0,0,0,1,2,1
2014-05-20,"Total",5,0,0,0,0,5,1,9,48,40
2014-05-21,"Dismissed/Withdrawn/Etc",0,0,4,0,0,0,0,1,3,9
2014-05-21,"Diversion",0,0,0,0,0,0,0,0,0,1
2014-05-21,"Guilty",0,0,7,0,0,3,11,4,34,38
2014-05-21,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,3,0
2014-05-21,"Not Guilty/Acquittal",0,0,1,0,0,0,0,0,2,7
2014-05-21,"Total",0,0,12,0,0,3,11,5,42,55
2014-05-22,"Dismissed/Withdrawn/Etc",1,0,3,3,0,0,0,1,3,11
2014-05-22,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-05-22,"Guilty",1,0,6,0,0,0,12,4,29,24
2014-05-22,"Guilty Plea/Nolo",4,0,1,0,0,0,2,2,5,11
2014-05-22,"Not Guilty/Acquittal",0,0,3,0,0,0,1,2,5,1
2014-05-22,"Total",6,0,13,3,0,0,15,9,42,47
2014-05-23,"Dismissed/Withdrawn/Etc",4,1,4,0,0,0,1,1,6,28
2014-05-23,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-05-23,"Guilty",1,0,0,0,0,1,14,9,33,37
2014-05-23,"Guilty Plea/Nolo",0,0,1,0,0,0,0,0,4,6
2014-05-23,"Not Guilty/Acquittal",0,0,0,0,0,0,2,0,0,0
2014-05-23,"Total",5,1,5,0,0,1,17,10,43,71
2014-05-27,"Dismissed/Withdrawn/Etc",3,0,0,0,0,0,2,0,3,11
2014-05-27,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-05-27,"Guilty",3,0,1,0,1,1,9,6,32,29
2014-05-27,"Guilty Plea/Nolo",3,0,0,0,0,0,1,1,4,5
2014-05-27,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,1
2014-05-27,"Total",9,0,1,0,1,1,12,7,39,46
2014-05-28,"Dismissed/Withdrawn/Etc",0,0,4,0,0,0,0,1,0,7
2014-05-28,"Diversion",0,0,1,0,0,0,0,0,0,0
2014-05-28,"Guilty",0,0,19,0,0,1,6,8,41,26
2014-05-28,"Guilty Plea/Nolo",0,0,1,0,0,0,0,1,8,3
2014-05-28,"Not Guilty/Acquittal",0,0,1,0,0,0,0,0,3,1
2014-05-28,"Total",0,0,26,0,0,1,6,10,52,37
2014-05-29,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,2,2,5,5
2014-05-29,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-05-29,"Guilty",0,0,10,0,0,0,3,8,36,32
2014-05-29,"Guilty Plea/Nolo",0,0,0,0,0,0,5,0,6,6
2014-05-29,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,1,0
2014-05-29,"Total",0,0,10,0,0,0,10,10,48,43
2014-05-30,"Dismissed/Withdrawn/Etc",7,0,0,1,0,0,3,0,2,9
2014-05-30,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-05-30,"Guilty",0,0,3,0,0,2,3,5,54,34
2014-05-30,"Guilty Plea/Nolo",3,0,0,1,0,0,3,1,8,17
2014-05-30,"Not Guilty/Acquittal",0,0,0,0,0,0,3,0,0,0
2014-05-30,"Total",10,0,3,2,0,2,12,6,64,60
2014-05-31,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0
2014-05-31,"Diversion",12,0,5,0,6,2,1,18,19,36
2014-05-31,"Guilty",0,0,0,0,0,0,0,0,0,0
2014-05-31,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2014-05-31,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-05-31,"Total",12,0,5,0,6,2,1,18,19,36
2014-06-02,"Dismissed/Withdrawn/Etc",1,0,2,0,0,0,0,0,1,4
2014-06-02,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-06-02,"Guilty",0,0,11,0,0,1,5,5,33,32
2014-06-02,"Guilty Plea/Nolo",1,0,1,1,0,0,0,0,2,2
2014-06-02,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-06-02,"Total",2,0,14,1,0,1,5,5,36,38
2014-06-03,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,1,7
2014-06-03,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-06-03,"Guilty",3,0,8,0,2,1,8,5,37,26
2014-06-03,"Guilty Plea/Nolo",2,0,0,1,0,0,0,0,6,8
2014-06-03,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,1
2014-06-03,"Total",5,0,8,1,2,1,8,5,44,42
2014-06-04,"Dismissed/Withdrawn/Etc",12,1,4,1,0,0,0,0,1,3
2014-06-04,"Diversion",0,0,1,0,0,0,0,0,0,0
2014-06-04,"Guilty",4,0,4,0,0,0,11,4,33,27
2014-06-04,"Guilty Plea/Nolo",0,0,0,0,0,0,1,1,1,2
2014-06-04,"Not Guilty/Acquittal",0,0,1,0,0,0,0,0,0,4
2014-06-04,"Total",16,1,10,1,0,0,12,5,35,36
2014-06-05,"Dismissed/Withdrawn/Etc",0,0,1,0,0,0,0,0,1,2
2014-06-05,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-06-05,"Guilty",2,0,2,0,0,1,15,4,35,35
2014-06-05,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,4,7
2014-06-05,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-06-05,"Total",3,0,3,0,0,1,15,4,40,44
2014-06-06,"Dismissed/Withdrawn/Etc",3,0,0,0,0,0,0,3,1,6
2014-06-06,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-06-06,"Guilty",4,0,2,0,0,0,6,6,41,35
2014-06-06,"Guilty Plea/Nolo",1,0,1,0,0,0,0,0,4,8
2014-06-06,"Not Guilty/Acquittal",0,0,0,0,0,0,0,1,0,0
2014-06-06,"Total",8,0,3,0,0,0,6,10,46,49
2014-06-09,"Dismissed/Withdrawn/Etc",2,0,0,1,0,0,0,0,0,3
2014-06-09,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-06-09,"Guilty",0,0,14,0,0,0,4,12,23,26
2014-06-09,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,2
2014-06-09,"Not Guilty/Acquittal",0,0,1,0,0,0,0,0,0,0
2014-06-09,"Total",2,0,15,1,0,0,4,12,23,31
2014-06-10,"Dismissed/Withdrawn/Etc",5,0,2,2,0,0,1,0,2,17
2014-06-10,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-06-10,"Guilty",0,0,15,0,0,0,0,5,18,23
2014-06-10,"Guilty Plea/Nolo",1,0,1,0,0,0,1,1,0,5
2014-06-10,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,1,1
2014-06-10,"Total",6,0,18,2,0,0,2,6,21,46
2014-06-11,"Dismissed/Withdrawn/Etc",1,0,1,1,0,0,0,3,4,9
2014-06-11,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-06-11,"Guilty",0,0,15,0,0,1,1,5,33,19
2014-06-11,"Guilty Plea/Nolo",0,0,1,0,0,0,1,1,0,2
2014-06-11,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,6,4
2014-06-11,"Total",1,0,17,1,0,1,2,9,43,34
2014-06-12,"Dismissed/Withdrawn/Etc",2,1,0,1,0,0,0,1,0,7
2014-06-12,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-06-12,"Guilty",1,0,3,0,0,1,2,6,48,21
2014-06-12,"Guilty Plea/Nolo",0,0,0,1,0,0,1,1,4,6
2014-06-12,"Not Guilty/Acquittal",0,0,1,0,0,0,0,0,0,0
2014-06-12,"Total",3,1,4,2,0,1,3,8,52,34
2014-06-13,"Dismissed/Withdrawn/Etc",3,0,0,0,0,0,0,0,2,5
2014-06-13,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-06-13,"Guilty",0,0,0,0,0,1,7,5,29,28
2014-06-13,"Guilty Plea/Nolo",2,0,1,0,0,0,1,0,2,5
2014-06-13,"Not Guilty/Acquittal",0,0,0,0,0,0,0,1,1,0
2014-06-13,"Total",5,0,1,0,0,1,8,6,34,38
2014-06-14,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0
2014-06-14,"Diversion",14,0,12,1,20,2,14,23,30,103
2014-06-14,"Guilty",0,0,0,0,0,0,0,0,0,0
2014-06-14,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2014-06-14,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-06-14,"Total",14,0,12,1,20,2,14,23,30,103
2014-06-16,"Dismissed/Withdrawn/Etc",3,0,0,0,0,0,0,0,1,1
2014-06-16,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-06-16,"Guilty",0,0,6,0,0,0,7,2,28,14
2014-06-16,"Guilty Plea/Nolo",2,0,0,0,0,0,0,0,0,0
2014-06-16,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,1
2014-06-16,"Total",5,0,6,0,0,0,7,2,29,16
2014-06-17,"Dismissed/Withdrawn/Etc",4,0,1,0,0,0,1,1,3,2
2014-06-17,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-06-17,"Guilty",0,0,12,1,0,0,2,3,22,23
2014-06-17,"Guilty Plea/Nolo",1,0,2,0,0,0,0,0,1,2
2014-06-17,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,1
2014-06-17,"Total",5,0,15,1,0,0,3,4,26,28
2014-06-18,"Dismissed/Withdrawn/Etc",6,0,3,0,0,0,0,1,4,13
2014-06-18,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-06-18,"Guilty",0,0,18,2,0,1,5,7,32,27
2014-06-18,"Guilty Plea/Nolo",0,0,1,0,0,0,0,1,5,5
2014-06-18,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-06-18,"Total",6,0,22,2,0,1,5,9,41,45
2014-06-19,"Dismissed/Withdrawn/Etc",1,0,0,0,0,0,0,0,1,3
2014-06-19,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-06-19,"Guilty",1,0,5,1,0,0,10,3,40,27
2014-06-19,"Guilty Plea/Nolo",0,0,1,0,0,0,1,0,2,6
2014-06-19,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-06-19,"Total",2,0,6,1,0,0,11,3,43,36
2014-06-20,"Dismissed/Withdrawn/Etc",2,0,0,1,0,0,0,1,2,4
2014-06-20,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-06-20,"Guilty",0,0,1,0,1,2,4,5,26,42
2014-06-20,"Guilty Plea/Nolo",0,0,2,0,0,1,0,0,3,20
2014-06-20,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,1,1
2014-06-20,"Total",2,0,3,1,1,3,4,6,32,67
2014-06-23,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0
2014-06-23,"Diversion",0,0,0,0,0,0,0,0,0,0
2014-06-23,"Guilty",0,0,0,0,0,0,0,0,0,0
2014-06-23,"Guilty Plea/Nolo",2,0,0,0,1,0,0,0,2,2
2014-06-23,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2014-06-23,"Total",2,0,0,0,1,0,0,0,2,2
2014-06-24,"Dismissed/Withdrawn/Etc",3,0,0,0,0,0,0,0,1,2
